participant_id,best_nll,best_initial_guess,best_parameters,best_EV,exploitation,AIC,BIC
487,119.30765750767485,"[1.4282531659936342, 0.07432471328507077]",[2.06627132e+00 1.00000000e-04],[-99.72085803 -99.79526626 -99.8700335  -99.9250075 ],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation']",242.6153150153497,247.80555471561888
488,136.00305093974734,"[0.46363093716112963, 0.630474757567701]",[6.41586857e-04 8.00981801e-01],[-801.53996718   95.26306044 -192.1051012   -97.63517198],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation']",276.0061018794947,281.19634157976384
489,81.03684031829552,"[1.6474928928888066, 0.06851108387680192]",[1.81112237e+00 1.00000000e-04],[-199.76507049 -199.80505849 -199.62514997 -198.36999423],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation']",166.07368063659104,171.26392033686022
490,134.21789392064366,"[1.574878057689266, 0.5576406949847272]",[0.01590148 0.02419259],[-112.69843491 -117.93544982 -119.33181232 -119.85885134],"['exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration']",272.4357878412873,277.6260275415565
491,137.24474837566663,"[0.8781095144726342, 0.024748516084465988]",[0.0001 0.0001],[199.50052474 199.8749975  199.10285961 199.85008249],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration']",278.48949675133326,283.6797364516024
492,128.4181509125145,"[1.2866673381459897, 0.06966938760903038]",[0.00771929 0.07024972],[-43.11331072 -88.14617214  76.82846832  -5.69568649],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration']",260.836301825029,266.02654152529817
493,128.88603676267138,"[0.14030469065268394, 0.8409339733980121]",[0.00188351 0.67201361],[ 190.24195379   45.57449106 -190.24202768  -96.52828154],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation']",261.77207352534276,266.9623132256119
494,133.0859870198776,"[0.15651036559311127, 0.4178742344076004]",[8.18764664e-04 9.99900000e-01],[ 200.         100.        -199.875      -99.9999925],"['exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration']",270.1719740397552,275.36221374002434
495,125.13137416576572,"[1.9057002606842584, 0.0528454941507009]",[2.21566561e+00 1.00000000e-04],[-99.71062909 -99.85029224 -99.77505999 -99.8500375 ],"['exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation']",254.26274833153144,259.4529880318006
496,51.08880422605774,"[0.20114750952712201, 0.2852984266817972]",[2.73175424e+00 1.00000000e-04],[ -99.880006    -99.49716513 -100.020001   -100.        ],"['exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation']",106.17760845211548,111.36784815238465
498,136.38320253978733,"[0.19288491810566194, 0.7481626915319823]",[4.01828101e-04 9.51424750e-01],[ 142.23037656   98.316296   -199.99337868  -98.31629633],"['exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation']",276.76640507957467,281.9566447798438
499,137.2436685120673,"[0.3307294200409934, 0.4911307150409661]",[0.0001 0.0001],[99.9249825  99.70019493 99.64120945 99.91005549],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration']",278.4873370241346,283.67757672440376
500,133.6364013257646,"[0.6278184786923836, 0.8965705604777819]",[0.00145175 0.61541976],[ 183.02935631   73.52337584 -183.11691681  -88.62396655],"['exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation']",271.2728026515292,276.4630423517984
501,90.94894776296478,"[0.5434111504726356, 0.11503655438813855]",[0.01075235 0.34185002],[-116.96856735 -191.95799196  120.85778015  -13.36772305],"['exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation']",185.89789552592956,191.08813522619874
502,134.48199964103216,"[2.567682507910802, 0.9011196882621699]",[8.22749213e-04 9.99900000e-01],[ 200.         100.        -199.9999875 -100.       ],"['exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration']",272.9639992820643,278.1542389823335
503,115.14859078179022,"[0.7232729184055995, 0.9266959468567391]",[0.06387858 0.01703402],[ -67.18677659  -75.87698145 -105.02365466  -76.73137519],"['exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration']",234.29718156358044,239.48742126384963
504,89.8108996654655,"[1.039316507256866, 0.7585797037576993]",[2.54453243e+00 1.00000000e-04],[ -99.7903791   -99.68106089 -100.03       -100.        ],"['exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation']",183.621799330931,188.8120390312002
505,117.13197987978988,"[1.2398748803574542, 0.10773194341641758]",[0.00325594 0.6538157 ],[-621.35346504   40.93964614 -165.92372263  -97.12750424],"['exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration']",238.26395975957976,243.45419945984895
506,136.5755383085986,"[0.26121431456272726, 0.31696099873220096]",[7.14413656e-01 1.00000000e-04],[99.62528736 99.55051713 99.80515591 99.87521235],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration']",277.1510766171972,282.34131631746635
